ID,Is_Churn
a58690d3,0
5e711dad,0
981ab877,0
ff62303f,0
49993050,0
59c185fc,0
56fc0f8b,0
4322f8c8,0
57d90415,0
7c358f1a,0
3931c73b,0
62eeab3e,0
7371f400,0
1625e939,0
9f9193e0,0
6b004130,0
28ed7361,0
1311f8d9,0
e9bd3f12,0
63ce6cbb,0
fc26c3d9,0
6a47092b,0
ddb3bb73,0
c523bc1a,0
0b7c15d9,0
669d116c,0
0abab6ec,0
12097a01,0
c092efe2,0
f7d2adda,0
3ec9709f,0
b7e0e13e,0
59ed03a5,0
831cc95d,0
3652a82d,0
d33b1242,0
9479db2d,0
b9de7431,0
ede4d20c,0
70e2c963,0
dbb08925,0
8d6a398f,0
af59c1eb,0
d25b0f96,0
fd3c5aa3,0
9f72d50c,0
10c80169,0
9110b491,0
a5c80154,0
05d0107f,0
9fd4e9ca,0
63e6a610,0
d91b17fc,0
37a3e165,0
89dc797d,0
7e10f9b1,0
2abbf550,0
92cce1b4,0
1734e5ad,0
5fd5df53,0
033b6146,0
6b117669,0
ef9d713a,0
8bc01a90,0
94f0958b,0
894b8aab,0
43f1f8dc,0
6cc490ce,0
b4f8fd04,0
f66f84f7,0
5ed4de9b,0
5312c3d3,0
9ccd6cd4,0
60b2cc17,0
4a734dfe,0
9fef2c55,0
caf99976,0
4cbeba30,0
a260c079,1
d34d8f18,0
2a59afc5,0
2350524d,0
6850b1fd,0
b56dc557,0
0fe330c1,0
350c3881,0
2385da1f,0
92507d7d,0
50e7bc67,0
a9434ed6,0
0aff7eae,0
daafe320,0
d6850386,0
cc3daa12,0
56429b02,0
adba8078,0
e0022650,0
a435487d,0
90731447,0
bc167540,0
58de1cbe,0
2634e7cb,0
ce10b4e7,0
1588bf3f,0
1ef07ac3,1
37bdd01d,0
dca55772,0
902cd27b,0
98e7d3a7,1
3aa358aa,0
2946914f,0
0b7c5cb3,0
4742b5c4,0
9c0bcac4,0
3d23a2e3,0
4015fb46,0
ce8fd851,0
61e4f94a,0
efe0a901,0
1fc8f2be,0
58152c54,0
47b6ab8d,0
0066a002,0
54f57312,0
51801c2c,0
4f64f0d0,0
88f3502f,0
d3f7d180,0
72f8ae06,0
c3e6a720,0
e6fcccfb,0
1e9aa788,0
6ef3f4fb,0
9473187c,0
787b7b4a,0
6155fef1,0
12af4301,0
38ba3f4b,0
6558a761,0
fc605e44,0
174aa953,0
bcfe5308,0
f75900cf,0
3dcd845c,0
ea7a9b3b,0
3bc99271,0
a566574f,0
1e620e88,0
89333613,0
107ddbfa,0
e3e2978c,0
2ebdd20d,0
6e1998e2,0
580856cd,0
91a477ff,0
3fc9aa42,0
d8acdd4e,0
c94d30b1,0
9e81d39f,0
5b02d065,0
b46a32a8,0
6b25ce7b,0
3116890b,0
01b52b43,0
f9114332,0
be429386,0
58affd39,0
1f488321,0
8049403a,0
ffcb221c,0
fab2798f,0
ae47fe6d,0
dfbbf05e,0
d3116b0b,0
421248a7,0
49ba229f,0
5b312b7b,0
c3773d64,0
2a474063,0
2440b0d6,0
b60f4b34,0
ab85e7c5,0
fab7b0f3,0
418e04e2,0
921f1b4e,0
a0a57d37,0
93f7ca5c,0
929961c9,0
5eb92669,0
f6514dd1,0
2c15e1bf,0
44425395,0
8dff7309,0
a2894883,0
c5e9fe05,0
d441b353,0
c0c7afb9,1
51de93d9,0
bd0c247a,0
9193aa74,0
12e839fb,0
b9a49077,0
0a3bab60,0
fdcc7ef2,1
bfb9affe,0
5bcdfefe,0
b1fee235,0
492230a0,0
86205ba4,0
b08dff29,1
cd7e691b,0
df0496db,0
877a7b4a,0
da5d5bb5,0
e8caad85,0
d715678a,0
b54406ce,0
2cb361bd,0
c15c15b6,0
131fa9ad,0
238eade6,0
68468044,0
e1123943,0
be407566,0
386ad49f,0
a771becc,1
102aa54c,0
68775295,0
06721261,0
bab6f8ac,0
0644c2a1,0
3e6d91af,1
c73626b5,0
586ad648,0
588f594a,0
0089044a,0
6ebbff0f,0
b9853b33,0
cbd67ccc,0
09d2fc5f,0
fe7a0bdd,0
a32296b6,0
97aed575,0
e9095da3,0
d24daec7,0
d96f5412,0
f2bcc9dd,0
875355aa,0
be4c6ea5,0
41fcf4d3,0
5846a49a,0
66570b06,0
0fef4093,0
d9512f58,0
a77129cd,0
727c92e2,0
d75bd49d,0
fced170d,0
02b10e72,0
dd83b007,0
daab621a,0
0f46fe34,0
3df17642,0
49cd3efe,0
007af9fc,0
9d20ba67,0
c6d0ca65,0
7abb7fed,0
80fefbde,0
f60de7d0,0
2539bdea,0
0d211bfc,0
381f7f62,1
f032deef,0
5a3c0e37,0
4ce7b55d,0
90558175,0
041e1cdc,0
6affaf32,0
bef4c566,0
da1297aa,0
5239ab09,0
a24b8a9c,0
42d8263d,0
20415298,0
b427b90e,0
88d0b996,0
247ad7aa,0
724af34d,0
5d8a7af8,0
b3bc9c0c,0
cbba337f,0
dda90d12,0
34e4377b,0
454de982,1
e2ed6bc6,0
21e11830,0
2d237e5f,0
4a3e40e5,0
8da0e482,0
18257657,0
32750397,0
27947979,0
8c72ea10,0
c7e3d962,0
a3cdd61f,1
4fa153b2,0
9196be31,0
a76fefdd,1
4f6c1bd5,0
46d4ddde,0
3f584109,0
d6fc9a7c,0
e1fa5fbf,0
5b18f19c,0
1cc65826,0
42ac38ce,0
8facbeba,0
281857b7,0
de40acb1,0
4b179daa,0
594c15c8,0
41695610,0
71a1e73c,0
4c7e3f15,0
c5b1fbcb,0
bc1cbbdf,0
6273ec89,0
e1dad0df,0
4eecc4d0,0
3f13f79f,0
0d4f798f,0
879b9ead,0
80d9fc0c,0
156eebd2,0
c6841a7a,1
100873c6,0
dcc15114,0
65872d4a,0
ca318f56,0
35e72469,0
60f26a37,0
c13ea3fb,0
3ae5496e,0
96b4de95,0
4a311b91,0
d748f491,0
968eaddb,0
03d92b3e,0
d2075a2c,0
1c97c064,0
a22afb87,0
92e2507f,0
75a9bd7d,0
229d7b6a,0
69b6484a,0
1ad70bbd,0
2c9cd7cf,0
ae3de8a7,0
a033038f,0
97fed101,0
f603922c,0
d3a8e204,0
233f12b1,0
28e3a2e4,0
d47ef94a,0
8de0bc8c,0
ea9bb38e,0
7300be62,0
3f31061a,0
5f6c6350,0
45269356,0
e5a8b533,0
8b808b61,0
5c1b1983,0
4d1ae9ee,1
ef44d911,0
21472c35,0
0b4683bb,0
e865f644,0
c1ec2720,0
edc69d24,0
e9312d27,0
b0c0aa85,0
4f4cc27a,0
92c11c8b,0
8c1a8234,0
d8cc8dba,0
e2fdbba7,0
6ad4d4bc,0
bfd3c093,0
7b1857a2,1
b8fecd2a,0
69f83b82,0
cf5a75ee,0
eabe97d9,0
7e3feeac,0
8852de10,0
6f18ebeb,0
e788aa77,0
19233a2c,0
be94ad83,0
fbbee61d,0
e3929468,0
d4d72218,0
10df8198,0
27106b53,0
b26e5e57,0
074b6886,0
00fb9ec3,0
dc41516e,0
70d8dc50,0
41330516,0
52cf8a83,0
b2fcb8c4,0
359075e9,0
bb17b2ea,0
63bc4270,0
4a4d30c9,0
6a94bdc2,0
85ed23a0,0
c0bfbabb,0
3addf330,0
75eca926,0
582212e6,0
4a15654a,0
e1f94152,0
e8161c17,0
9ce5e0a0,0
300ce03a,0
00b431e1,0
daf3d8b8,0
436bc195,0
75d80d6e,1
e50385e8,0
9a7c2380,0
16e09e62,0
032a3b71,0
e8bb3e35,0
4cee1125,0
80cee981,0
603783b1,0
c56211b1,0
51079533,0
43f8b9c7,0
546f0135,0
6ead4fc2,0
4c30f92f,1
c2d7cd1b,0
b27a4a7b,0
09a2412b,0
e27b87eb,0
03a880b7,0
b7c1e245,0
88dab590,0
cdb57f71,0
c3bb707b,0
33ed2902,0
5e5f2f9b,0
3ff9c904,0
1b0d28df,0
57832911,0
ab35dd2c,0
d370fdbf,0
8f008838,0
dc27d751,0
eb5bd6b0,0
a26e2f06,0
7b39c43c,0
6d70e871,0
abf307a8,0
dc10ef9b,0
84b3f2c5,0
2e02dde6,0
dec3d509,0
198d936b,0
b93bcbf9,0
568db786,0
bc2991fa,0
3cb8e64a,0
4f139de0,0
3fbe6302,0
92af1f80,0
bf894685,0
cbfcecb2,0
028dce48,0
866121cd,0
617af98f,0
cc793dba,0
7d8df502,0
555511f0,0
23b44def,0
a3c3247b,0
33185667,0
876c8601,1
e686f73b,0
fd40bbcb,0
86575580,0
14724d47,0
fdaf5056,0
02e115ca,0
d0ace637,0
4e2814d4,0
b09ec851,0
5f797a04,0
8e6c5038,0
fe54dc0d,0
34ad598f,0
59ff4492,0
9073147e,1
59ce5291,0
44757630,0
d1df9179,0
54761705,0
37c63487,0
103239d3,0
01114112,0
c9a0557b,0
09b36e00,0
e1a37d4d,0
d53b0fd4,0
eb4f8faa,0
f40d391b,0
178f0cb8,0
f0650134,0
8fa47217,0
825fc1d3,0
b8354b09,0
26716ac8,0
06ef91ba,0
69abc40f,0
5bee3e15,0
bd6be3e0,0
25346f55,0
259e579c,0
25bcfbae,0
82dd6ba7,0
de50a8fa,0
233bf82e,0
d8574a6a,0
30808bc2,0
3df31792,0
c3adabf2,0
2f7be57e,0
9b0b9b55,0
800bb0de,0
a00863f6,0
6e94f938,0
bc55672f,0
1d9dd177,0
6a91d74b,0
46742355,0
afd6a115,0
2c902c54,0
1903d498,0
754ed148,0
5deda957,1
65d0cc76,0
d1ecc530,0
febc9b1a,0
3214f211,0
70efbb7e,0
c44558e9,0
f1a4bce1,0
d1862b54,0
2aac2610,0
2ceaae37,0
ebddf167,0
f1e3a9f2,0
e6deb97d,0
084fff6a,0
2c6334ae,0
198bc2a8,0
d14cef36,0
4a7b4752,0
92b37f9d,0
d0f1defc,0
4872d06e,0
0c270a7a,0
3a4a0460,0
39d24851,0
4f8d40a5,0
b9daf03d,0
d49e231b,0
acce1184,0
a330b60a,0
978d19c6,0
9302b063,0
c8ac58c7,0
4a29a064,0
6fb2476f,0
03122842,0
ee5193ec,0
9051cc4c,0
c7e581d7,0
f23cf28d,0
d8f0a8af,0
ddca7e99,0
895a720e,0
264f450a,0
c7d2afde,0
87b259d4,0
432d5751,0
477ed4c2,1
4ee7aceb,0
c7777938,0
7ad8ee3a,0
bf99b5b5,0
bed337d2,0
b115b516,0
2c8d4fcd,0
9d83f9de,0
04c56c75,1
5d99e520,1
17e5f9d4,0
10f5e28a,0
171cfd2a,0
6b899651,0
15bbc2d4,0
7cac2cac,0
9c154214,0
81920431,0
1661039c,0
b35a6bca,0
6f955158,0
fac18ef9,0
3e6f3b8f,0
3f6dceae,0
c81cbd85,0
b33b7ea7,0
aa63a553,0
99b484a7,0
8687600d,0
e6de8a00,1
e3aeffae,0
84946126,0
713bf8fc,0
b83ff7ad,0
57f583e7,0
a6c4102e,0
eac84ff5,0
6172e54d,0
1463a018,1
32ab765b,0
cf772921,0
18511d1f,0
be44a92b,0
3da30622,0
fc5ea224,0
4831790e,0
ee2649d5,0
e62aa355,0
8ef357d7,0
349afca9,0
4def6ec7,0
d1bb267f,0
15f72615,0
a5eddadb,0
7810cdde,0
095b52de,0
a0cff7ba,1
53b9f7a0,0
c728687e,0
4cb70418,0
9d52ba71,0
50078293,0
f01aec1b,0
19352e29,0
cc404b94,0
3ff0b003,0
6d2fcef1,0
73698313,0
68be330a,0
a6322eb9,0
f968cbb1,0
a2bc94c7,0
651ba552,0
c011d64b,0
573ef042,0
a4f1c4ee,0
3db5a6d1,0
f4d9b71f,0
9813c58d,0
611dddaf,0
ef49b917,0
4f9fbaef,0
10af2bce,0
f57ccdbf,0
1a14747d,0
45dbc02f,0
f6984d92,0
82883211,0
ceb19b39,0
8836d5d6,0
a0b0836e,0
19d58971,0
eb39388b,0
908237e2,0
b9e28bca,0
42e85118,0
fe080577,0
15e54b09,0
6655a757,0
026b0637,0
63f59bdf,0
e962e496,0
dce705e3,0
c745c294,0
f74ddb3b,0
a002b615,0
73f91292,0
bd8e7f9a,0
3d99ee14,0
da31ac52,0
ee4e23ba,0
0cbe775c,0
07cb5c3e,0
1723459b,0
e8dd87cb,0
648129a3,0
38240138,0
90ccdf42,0
a519acee,0
593357d9,0
e5495a53,0
ddfd2918,0
5ef20bfa,0
54e4548e,0
07b08b6b,0
a09d35b5,0
84c93faa,0
80204e16,0
630135a5,0
3b069e45,0
0ea24214,0
5ac0740d,1
9ee05bcb,0
2c8db47d,0
117f91c9,0
e8e14b43,1
62dafe1d,0
78025850,0
def21a95,0
ccff1292,0
f1037931,0
ad39cf1f,0
bfa153b6,0
1bb33e58,0
cf2635ac,0
0005d6f3,0
73364093,0
2863f0b7,0
73147bc6,0
b27e6914,0
02a88854,0
a7573cfb,0
246bd7db,0
94951274,0
fb7a9d54,0
37483749,0
270b5e67,0
6b98f58c,0
4d44a9dc,0
2c3f2efb,0
1c4ed4ed,0
fa8f234b,0
92ff019d,0
8a62b4a9,0
ff08e481,0
d93327a0,0
095af2ed,0
e6f88225,0
47453715,0
f41ef334,0
ce3dccdf,0
2d71fd21,0
e7e51cef,0
77eb52b0,0
7d255041,0
1bb6a662,0
d03143d2,0
403465e9,0
238ab5c2,0
bd7b3261,0
c71af7ad,0
7c8a2870,1
749e49a2,0
016f1e3b,0
63a65714,0
1d628211,1
6b481693,0
5ed9eacb,0
eb7829f1,0
1a6d15ce,0
6d42e110,0
0d6da340,0
8ecb9f98,0
ae762a7b,0
f6f3d38c,0
0a476ecb,0
7f4df866,0
9018acbc,0
4ddae956,0
4a7162d5,0
362fd39e,0
f30c75e6,0
4b94d8d5,0
d0965361,0
8aa8ea2c,0
eb01ea2d,0
807fede6,0
232c4d5d,0
09a234ff,0
8879ec7b,0
c82f7f22,0
d1ff9bbc,0
6477b931,0
2a67557d,0
c43b4d79,0
f16fa425,0
17dc53ab,1
3bb8d132,0
8c9813a4,0
f0e99124,0
445414ed,1
385b92c0,0
4a7a23f5,0
986187b3,0
00e70607,0
3b2907d5,0
7463d29e,1
fcfcd11e,0
2fb567a0,0
114eccc9,0
6073780b,0
43dc6306,0
b29d4927,0
fe40fd36,0
d530e15a,0
2c3909f7,0
7dcdfa09,0
2450fb59,0
60b84dfd,0
d56c6007,0
3be7ffab,0
72146a6a,0
5cd98e3d,0
14c11577,1
f34b1339,0
1aecfb9f,0
a958b171,0
c00b70cf,0
87fafb0e,0
4cdbf7f2,0
0f28bd04,0
ab60ef6d,0
7a028197,0
7a02817b,0
e6183e64,0
666d21dd,0
185bd51f,0
b0a7ada6,0
26c4319b,0
ddae1d5a,0
1cb51638,0
71971b09,0
d24a28d1,0
02d91589,0
667c16f6,0
46d9e498,0
babc09a7,0
597ab987,0
cce47d0f,0
196ff569,0
63dcb65b,0
8fd92f5d,0
609fef0b,0
58f798c8,0
7c98594f,0
ccd4490b,0
cdd25d30,0
482c0427,0
eebe2307,0
593189d7,0
75da81e9,0
8c7d5aed,0
924412ea,0
6538cdd1,0
8c30cbbe,0
a1e91122,0
563ecea0,0
e71a47df,0
adc90918,0
6d339a4c,0
4cad3f85,0
dc2d334d,0
a30b9052,0
cf5a777e,0
056ee6d0,0
08bdd3b1,0
41e08894,0
c5f1ef28,0
e3bcfaa2,0
45cfcf8e,0
d5067331,0
15c75223,0
c5fb10ed,0
2796637b,0
10405058,0
a4cb86df,0
f40830d9,0
05330b0b,0
9acb02e7,0
bac8037d,0
e7c14096,0
abbd48f9,0
4de59f07,0
2b4bba84,0
a37041fc,0
89fbb20f,0
2e4c158a,0
35036cb3,0
a5e5bfe8,0
a8cc44f4,0
c8372b08,0
c5373bb8,0
7b7c2203,0
90611e76,0
46114a3d,0
2c58546b,1
e3ae443f,1
9a4e7073,0
821d5507,0
9214b409,0
f1415fa9,0
2f750f70,0
fd52198a,0
7ebe3720,0
38a258d2,0
40377b17,0
c7ddfe18,0
8a5bed10,0
a9be1afa,0
ecd48fcd,0
3f61eb08,0
685ddd04,0
366a854a,0
f07b4909,0
66362346,0
c772aab4,0
39cc2f42,0
0c8bf618,0
ac11a4ee,0
f7f730cc,0
c304dd20,0
71c35f3f,0
a46c6e42,0
539d2626,1
6acb57a0,0
1979cac3,0
bdf0a1b6,0
ebd7e687,0
7951d8d4,0
f5c623a2,0
b3b46487,0
b1d65265,0
9dee7f63,0
02966c58,0
a0d230a9,0
a53726c8,0
848748da,0
4a13bae0,0
58110b2b,0
e776aa6b,0
be02db2c,1
4e5ddf7d,0
276c3bbc,0
b22cd48c,0
37cfb5ce,0
73ab7eb2,0
0725d513,0
01baf68c,0
d21271e8,0
35b60d6d,0
05cf0231,0
c89e8de7,0
280c3ff2,1
4a57b277,0
5d6d680e,0
d6a96f14,0
4e81e63a,0
94faba9a,0
55862369,0
63336684,0
5b213b1c,0
b2a2f13d,0
c12970bf,0
80184d4b,0
23308eff,0
90e55742,0
20916092,0
6e848013,0
36d005a6,0
524d58a4,0
d5de4f5b,0
ed50a787,0
2259f1ff,0
867ff703,0
da38e381,0
008ba640,0
9c0f09cc,0
38b1a6b0,0
5b78c0c1,0
8575e7fb,0
341b8ef1,0
e5931351,0
aff53b01,0
e1ff6f8f,0
c97ca399,0
ee346a01,0
a7f8fefb,0
46b6c97d,0
fdfac931,0
91126945,0
fa7823d3,0
384891d3,0
ec22879f,0
bf7b2e51,0
37275108,0
f3516910,0
1e7b34c6,0
ea1148ff,0
c66ffd44,0
bbbe186c,0
e7c5cb0f,0
edf718b5,0
f7ad0994,0
b93ebf9b,0
2ea9b5ca,0
6e985980,0
3769ef42,0
9032a170,1
6cadae22,0
19037f05,0
359e4a45,0
c9f2b404,0
55e915da,0
48227c74,0
cc2c131d,0
be3ddae2,0
30990ea9,0
32557c0a,0
ffb24180,1
be632ae4,0
44fa509c,0
1af10d6f,0
b7d5ee34,0
95a69d4a,0
cbced95c,0
6bc87c41,0
6a0fa73b,0
f1a9da56,0
f4e9f852,0
2a9ac8eb,0
8fcaf34d,0
b75c8a2b,0
208afacb,0
1a206944,0
fcc45d75,0
5ca83157,0
68fc4c6a,0
2cefb415,0
7d869b91,0
3715e6f1,0
f9e3d47c,0
6da44280,0
7494c7e7,0
0b0413d0,0
0b80b8db,0
a112bc36,0
b25df096,0
422a41f9,1
8bc297c4,0
9a58eb6b,1
ce71b037,0
2202cd2c,0
f92e152c,0
d7d38622,0
e2d5a93a,0
ded731b4,0
827d263e,0
74ba83f8,0
f517280c,0
1dfce3ba,0
3914c6a1,0
afced0c3,0
5a318170,0
67ac4f28,0
e005e7b5,0
7fb179b9,0
88212d99,0
d949116d,0
7f52d940,0
e8a801bf,0
f04b7402,0
8459c7a7,0
8cff1aa1,0
c2b73ebd,0
82617152,0
3761ba66,0
e20e8af0,0
59231f6f,1
4ea73e2b,0
7ac64830,0
011f6543,0
89fc20aa,0
3f46a000,0
19846443,0
d4c37d5a,0
4daf0d30,0
b4e19ba8,0
fff77e11,0
a3a88d7c,0
b9fd9d6e,0
760d3e9d,0
c176097e,0
5d5e98a8,0
448eddb2,0
c0177afe,0
3000da80,0
b4d34d62,0
c4dace4f,0
8c66d388,0
d1ba1329,1
df492343,0
742b2f01,0
a4255aae,0
42e5fca4,0
e154dfba,0
77fd660a,0
0a20ada0,0
35bf0fc0,0
23b19477,0
595a461c,0
0bc07514,0
9f8827e5,0
771e48f9,0
a6a4bc9d,0
396c7b9b,0
a5529703,0
2b3ead3c,0
35d52d36,0
b50af4a2,0
81587270,0
e73282c5,0
6beb03eb,0
d08be85a,0
1193143d,0
a6f719df,0
aea397cd,0
a42f5454,0
ad8a7711,0
eb3b7670,0
b7fa63d4,0
5b8b4c19,0
8e0beebe,0
15628a99,0
ca46e2bd,0
39868deb,0
8766368c,0
eb9a92a1,0
95d65b05,0
a46e8a24,0
30e05318,0
b9bf1421,0
2e85baf1,0
1e0e6b4e,0
b66c5fee,0
f53ffa14,0
f143f549,0
d404f001,0
e1773ff7,0
02487a36,0
0af41ece,0
98366d40,0
f6f19fc8,0
f1d29e1d,0
099e4c17,0
3977c511,0
17090a44,0
19e40adf,1
52d5bc8d,0
f708121b,0
f008715d,0
36b81f59,0
